mhi;0;17;4;1,230448921;1,230448921;coffee
iran;0,565886235;83;23;1,919078092;1,22555397;trade
mm;0,507316062;70;19;1,84509804;1,22409499;reserves
yen;1,080559342;351;4;2,545307116;1,223376361;coffee
glickman;0,436162325;57;5;1,755874856;1,222615873;corn
rain;0,678709886;108;19;2,033423755;1,211301472;reserves
billion;1,765278526;2137;3;3,329804522;1,20414797;cocoa
prev;0;16;1;1,204119983;1,204119983;acq
roderick;0;16;4;1,204119983;1,204119983;coffee
al;0;16;23;1,204119983;1,204119983;trade
hernandez;0;16;24;1,204119983;1,204119983;veg-oil
pampa;0;16;19;1,204119983;1,204119983;reserves
iraqi;0;16;23;1,204119983;1,204119983;trade
mmtc;0;16;6;1,204119983;1,204119983;cpi
viermetz;0;16;4;1,204119983;1,204119983;coffee
gaviria;0;16;6;1,204119983;1,204119983;cpi
transamerican;0;16;24;1,204119983;1,204119983;veg-oil
darman;0;16;4;1,204119983;1,204119983;coffee
feet;0,815549512;152;24;2,181843588;1,201753835;veg-oil
santa;0,292508468;35;19;1,544068044;1,194628958;reserves
ccc;0,614326959;81;16;1,908485019;1,182217151;money-supply
fe;0,277113357;32;19;1,505149978;1,178556288;reserves
stg;1,212112307;401;11;2,603144373;1,176768632;gold
borg;0,173205207;24;10;1,380211242;1,176444866;gnp
thou;0;15;20;1,176091259;1,176091259;ship
inspections;0;15;20;1,176091259;1,176091259;ship
acre;0;15;22;1,176091259;1,176091259;sugar
cmb;0;15;6;1,176091259;1,176091259;cpi
managua;0;15;6;1,176091259;1,176091259;cpi
nzier;0;15;12;1,176091259;1,176091259;grain
yulo;0;15;17;1,176091259;1,176091259;nat-gas
spending;0,250954804;29;12;1,462397998;1,169025446;grain
ton;0,941369953;184;2;2,264817823;1,166608054;bop
discontinu;0;14;8;1,146128036;1,146128036;dlr
cattlemen;0;14;5;1,146128036;1,146128036;corn
cpc;0;14;10;1,146128036;1,146128036;gnp
shill;0;14;6;1,146128036;1,146128036;cpi
champlin;0;14;24;1,146128036;1,146128036;veg-oil
rot;0;14;19;1,146128036;1,146128036;reserves
feket;0;14;3;1,146128036;1,146128036;cocoa
nppc;0;14;5;1,146128036;1,146128036;corn
hecla;0;14;2;1,146128036;1,146128036;bop
ovr;0;14;13;1,146128036;1,146128036;interest
bayou;0;14;10;1,146128036;1,146128036;gnp
ounce;0;14;2;1,146128036;1,146128036;bop
sustain;0,378387007;36;12;1,556302501;1,129075138;grain
farm;1,263724719;352;5;2,546542663;1,124934777;corn
refineri;0,450561209;42;24;1,62324929;1,119049152;veg-oil
explor;0,909491235;134;24;2,127104798;1,113964159;veg-oil
exploration;0;13;24;1,113943352;1,113943352;veg-oil
pennzoil;0;13;24;1,113943352;1,113943352;veg-oil
coastal;0;13;24;1,113943352;1,113943352;veg-oil
jute;0;13;6;1,113943352;1,113943352;cpi
rha;0;13;3;1,113943352;1,113943352;cocoa
cyacq;0;13;10;1,113943352;1,113943352;gnp
pierson;0;13;12;1,113943352;1,113943352;grain
intersect;0;13;2;1,113943352;1,113943352;bop
lockout;0;13;25;1,113943352;1,113943352;wheat
decoupling;0;13;5;1,113943352;1,113943352;corn
silkworm;0;13;23;1,113943352;1,113943352;trade
symposium;0;13;12;1,113943352;1,113943352;grain
mcf;0;13;24;1,113943352;1,113943352;veg-oil
bags;0,429323022;39;6;1,591064607;1,113159575;cpi
lawson;0,736289412;85;12;1,929418926;1,111231177;grain
invis;0,191444082;21;3;1,322219295;1,109761939;cocoa
gencorp;0,191444082;21;10;1,322219295;1,109761939;gnp
shell;0,402941358;36;24;1,556302501;1,109314008;veg-oil
fat;0,737777843;82;5;1,913813852;1,10129949;corn
ec;1,493868317;554;5;2,743509765;1,100102097;corn
opec;0,829256726;102;23;2,008600172;1,098041703;trade
acres;0,370802358;32;22;1,505149978;1,098006558;sugar
gatt;0,744710428;82;5;1,913813852;1,09692349;corn
band;0,635297337;62;11;1,792391689;1,096064703;gold
memb;0,410116318;35;7;1,544068044;1,094993388;crude
acreag;0,838049356;100;22;2;1,088110063;sugar
hectar;0,646236396;61;19;1,785329835;1,084491777;reserves
energi;1,040153354;162;24;2,209515015;1,083014182;veg-oil
oil;1,925572236;1439;24;3,158060794;1,079467721;veg-oil
iso;0;12;17;1,079181246;1,079181246;nat-gas
tigrel;0;12;12;1,079181246;1,079181246;grain
sindt;0;12;22;1,079181246;1,079181246;sugar
ac;0;12;17;1,079181246;1,079181246;nat-gas
sichuan;0;12;19;1,079181246;1,079181246;reserves
pacts;0;12;7;1,079181246;1,079181246;crude
casein;0;12;5;1,079181246;1,079181246;corn
cpo;0;12;1;1,079181246;1,079181246;acq
yasuhiro;0;12;4;1,079181246;1,079181246;coffee
diw;0;12;12;1,079181246;1,079181246;grain
robusta;0;12;6;1,079181246;1,079181246;cpi
sigma;0;12;2;1,079181246;1,079181246;bop
tenneco;0;12;24;1,079181246;1,079181246;veg-oil
acceptances;0;12;22;1,079181246;1,079181246;sugar
waiver;0;12;5;1,079181246;1,079181246;corn
mint;0;12;2;1,079181246;1,079181246;bop
erbynn;0;12;7;1,079181246;1,079181246;crude
onic;0;12;9;1,079181246;1,079181246;earn
raid;0;12;23;1,079181246;1,079181246;trade
dreyfu;0;12;13;1,079181246;1,079181246;interest
troi;0;12;2;1,079181246;1,079181246;bop
martel;0;12;19;1,079181246;1,079181246;reserves
meyer;0;12;22;1,079181246;1,079181246;sugar
hole;0,38454292;31;2;1,491361694;1,07715093;bop
drill;0,968352872;129;24;2,11058971;1,072261859;veg-oil
sown;0,477931403;38;19;1,579783597;1,068915373;reserves
tin;0,324508387;26;7;1,414973348;1,068300784;crude
unemploy;0,324508387;26;12;1,414973348;1,068300784;grain
bale;0,324508387;26;13;1,414973348;1,068300784;interest
corn;1,605678928;595;13;2,774516966;1,064796179;interest
gross;1,025713117;142;12;2,152288344;1,062484281;grain
kanon;0,348832096;27;7;1,431363764;1,061187503;crude
bra;0,348832096;27;7;1,431363764;1,061187503;crude
eep;0,868723285;96;5;1,982271233;1,060762312;corn
soybean;1,703389138;708;22;2,850033258;1,054244547;sugar
deleg;1,316563444;275;7;2,439332694;1,052996282;crude
bank;1,978582815;1359;4;3,133219457;1,05191618;coffee
quota;1,349949835;293;6;2,46686762;1,049753311;cpi
cattl;0,775392772;73;16;1,86332286;1,049527118;money-supply
vs;1,46516547;386;8;2,586587305;1,049255045;dlr
yeutter;0,882087236;92;5;1,963787827;1,043409567;corn
amstutz;0,585618285;45;22;1,653212514;1,042629572;sugar
baron;0;11;7;1,041392685;1,041392685;crude
zack;0;11;25;1,041392685;1,041392685;wheat
placer;0;11;2;1,041392685;1,041392685;bop
soyabean;0;11;1;1,041392685;1,041392685;acq
cherri;0;11;6;1,041392685;1,041392685;cpi
countertrade;0;11;6;1,041392685;1,041392685;cpi
tmoc;0;11;24;1,041392685;1,041392685;veg-oil
hormuz;0;11;23;1,041392685;1,041392685;trade
moistur;0;11;19;1,041392685;1,041392685;reserves
baht;0;11;3;1,041392685;1,041392685;cocoa
andriessen;0;11;5;1,041392685;1,041392685;corn
amend;0,786912277;71;5;1,851258349;1,036009642;corn
quarter;1,564665681;446;12;2,649334859;1,033013729;grain
wheat;1,841716619;859;9;2,933993164;1,032472114;earn
deficit;1,651544874;539;3;2,731588765;1,030187643;cocoa
und;0,463413559;32;13;1,505149978;1,028519908;interest
pari;1,185520851;176;4;2,245512668;1,027449666;coffee
senat;0,883251985;86;5;1,934498451;1,027211688;corn
bag;0,995632879;112;6;2,049218023;1,026851203;cpi
rand;0,835777756;76;3;1,880813592;1,024532292;cocoa
psbr;0,366924991;25;12;1,397940009;1,022689626;grain
zinc;0,366924991;25;2;1,397940009;1,022689626;bop
oppos;0,89090483;85;5;1,929418926;1,020368077;corn
offshor;0,574419728;40;24;1,602059991;1,017555842;veg-oil
employ;0,892699854;84;12;1,924279286;1,01668486;grain
qtr;0,862430584;78;8;1,892094603;1,015927584;dlr
bushels;0,612821904;43;22;1,633468456;1,012801507;sugar
usda;1,591146077;419;22;2,622214023;1,01199004;sugar
quotas;0,80830073;67;6;1,826074803;1,009829158;cpi
rebat;0,902482354;83;17;1,919078092;1,008723202;nat-gas
trillion;0,419555892;27;24;1,431363764;1,008318004;veg-oil
soviets;0,314492201;21;9;1,322219295;1,005878387;earn
coverag;0,314492201;21;16;1,322219295;1,005878387;money-supply
tea;0,535383243;35;6;1,544068044;1,005656439;cpi
slaughter;0,535383243;35;16;1,544068044;1,005656439;money-supply
montagu;0,223718076;17;2;1,230448921;1,005500324;bop
copper;0,223718076;17;2;1,230448921;1,005500324;bop
vancouver;0,223718076;17;2;1,230448921;1,005500324;bop
rate;2,016319598;1065;12;3,027349608;1,003656777;grain
bill;1,508882989;328;5;2,515873844;1,002786441;corn
zambia;0,491327448;31;23;1,491361694;1,000022963;trade
somc;0;10;12;1;1;grain
microchip;0;10;4;1;1;coffee
sheikh;0;10;23;1;1;trade
teck;0;10;10;1;1;gnp
vorm;0;10;25;1;1;wheat
caracas;0;10;24;1;1;veg-oil
idaho;0;10;2;1;1;bop
deng;0;10;19;1;1;reserves
ina;0;10;24;1;1;veg-oil
immigr;0;10;5;1;1;corn
memphi;0;10;2;1;1;bop
phil;0;10;2;1;1;bop
duluth;0;10;2;1;1;bop
permian;0;10;24;1;1;veg-oil
roast;0;10;6;1;1;cpi
chevron;0;10;24;1;1;veg-oil
ugandan;0;10;6;1;1;cpi
meatpack;0;10;25;1;1;wheat
fritz;0;10;9;1;1;earn
stockton;0;10;2;1;1;bop
arkla;0;10;24;1;1;veg-oil
melnikov;0;10;9;1;1;earn
tvx;0;10;2;1;1;bop
gram;0;10;2;1;1;bop
levon;0;10;2;1;1;bop
satur;0;10;1;1;1;acq
sww;0;10;2;1;1;bop
clercq;0;10;5;1;1;corn
lusinchi;0;10;24;1;1;veg-oil
seafar;0;10;25;1;1;wheat
rains;0;10;19;1;1;reserves
geodom;0;10;2;1;1;bop
striker;0;10;25;1;1;wheat
lac;0;10;2;1;1;bop
lou;0;10;2;1;1;bop
stangeland;0;10;5;1;1;corn
liro;0;10;15;1;1;money-fx
seattl;0;10;2;1;1;bop
tietmey;0;10;12;1;1;grain
chemlawn;0;10;10;1;1;gnp
coin;0,731337653;53;2;1,72427587;0,995921198;bop
ct;1,329574687;207;8;2,315970345;0,994160161;dlr
oecd;0,850709782;69;12;1,838849091;0,993591274;grain
maiz;1,269040399;179;19;2,252853031;0,992865985;reserves
inflat;1,436813945;261;12;2,416640507;0,991721388;grain
or;0,930013943;82;2;1,913813852;0,991606231;bop
signup;0,431071102;26;22;1,414973348;0,988751255;sugar
moscow;0,819894701;63;9;1,799340549;0,988705857;earn
forecast;1,740262635;501;12;2,699837726;0,985247797;grain
retali;0,766552068;55;5;1,740362689;0,985174862;corn
fed;1,477767845;276;15;2,440909082;0,985124206;money-fx
rig;0,469220348;28;24;1,447158031;0,984983657;veg-oil
econom;1,761643271;525;12;2,720159303;0,984978521;grain
tonn;2,225763485;1486;1;3,172018809;0,983338929;acq
tax;1,735743963;489;5;2,689308859;0,983026517;corn
apr;0,325082973;20;1;1,301029996;0,981847946;acq
tanker;0,714444721;48;23;1,681241237;0,980633097;trade
economi;1,443221806;245;12;2,389166084;0,97787523;grain
japanes;1,537867647;300;4;2,477121255;0,976064003;coffee
ounces;0,233791659;16;2;1,204119983;0,975950821;bop
japan;1,906437166;684;4;2,835056102;0,975440355;coffee
seawai;0,534159367;31;25;1,491361694;0,972103503;wheat
dairi;0,674895274;42;5;1,62324929;0,969164649;corn
veget;1,226019193;143;1;2,155336037;0,968246835;acq
bueno;0,956325873;78;19;1,892094603;0,967167397;reserves
cereal;0,689924198;43;9;1,633468456;0,966592737;earn
india;1,182055213;128;6;2,10720997;0,965699657;cpi
brazil;1,560836874;294;6;2,46834733;0,963883079;cpi
prt;0,398307114;22;24;1,342422681;0,960034221;veg-oil
api;0,398307114;22;24;1,342422681;0,960034221;veg-oil
wayn;0;9;5;0,954242509;0,954242509;corn
propon;0;9;5;0,954242509;0,954242509;corn
roldan;0;9;6;0,954242509;0,954242509;cpi
arabian;0;9;23;0,954242509;0,954242509;trade
inra;0;9;7;0,954242509;0,954242509;crude
glesk;0;9;4;0,954242509;0,954242509;coffee
kharg;0;9;23;0,954242509;0,954242509;trade
provinces;0;9;19;0,954242509;0,954242509;reserves
syeduzzaman;0;9;12;0,954242509;0,954242509;grain
denman;0;9;5;0,954242509;0,954242509;corn
arango;0;9;6;0,954242509;0,954242509;cpi
fnv;0;9;25;0,954242509;0,954242509;wheat
kwacha;0;9;23;0,954242509;0,954242509;trade
lightn;0;9;25;0,954242509;0,954242509;wheat
chipmak;0;9;4;0,954242509;0,954242509;coffee
width;0;9;2;0,954242509;0,954242509;bop
snyder;0;9;10;0,954242509;0,954242509;gnp
amselco;0;9;2;0,954242509;0,954242509;bop
avon;0;9;10;0,954242509;0,954242509;gnp
eshleman;0;9;6;0,954242509;0,954242509;cpi
lacomb;0;9;5;0,954242509;0,954242509;corn
newmont;0;9;2;0,954242509;0,954242509;bop
entr;0;9;19;0,954242509;0,954242509;reserves
fnsea;0;9;5;0,954242509;0,954242509;corn
kobena;0;9;7;0,954242509;0,954242509;crude
bolivian;0;9;4;0,954242509;0,954242509;coffee
heyman;0;9;10;0,954242509;0,954242509;gnp
lce;0;9;17;0,954242509;0,954242509;nat-gas
ldp;0;9;4;0,954242509;0,954242509;coffee
fatoil;0;9;1;0,954242509;0,954242509;acq
cert;0;9;22;0,954242509;0,954242509;sugar
natur;1,304293531;157;24;2,195899652;0,952960039;veg-oil
currenc;1,696989548;370;4;2,568201724;0,952247563;coffee
mark;1,520175722;244;3;2,387389826;0,947310858;cocoa
ibm;0,244930027;15;12;1,176091259;0,944704709;grain
interven;1,026222246;81;4;1,908485019;0,941893232;coffee
ivorian;0,410116318;21;7;1,322219295;0,937666828;crude
feedgrain;0,697576883;39;5;1,591064607;0,937256287;corn
hungari;0,515836121;26;3;1,414973348;0,933460635;cocoa
surplu;1,697628359;327;3;2,514547753;0,932132754;cocoa
loan;1,731254525;350;22;2,544068044;0,931465018;sugar
inspect;0,348832096;18;13;1,255272505;0,930636592;interest
tonner;0,348832096;18;18;1,255272505;0,930636592;oilseed
venezuela;0,957622461;66;24;1,819543936;0,929466213;veg-oil
farmer;1,642317798;283;22;2,451786436;0,927892337;sugar
interior;0,470235962;23;22;1,361727836;0,926196795;sugar
ha;0,708018976;38;19;1,579783597;0,924921572;reserves
tonnes;1,819358534;399;19;2,600972896;0,922540665;reserves
crop;1,822113809;395;19;2,596597096;0,920089434;reserves
beghin;0,628799394;31;10;1,491361694;0,915620241;gnp
defici;0,827995581;47;22;1,672097858;0,914716575;sugar
reserv;2,0803088;657;3;2,81756537;0,914702243;cocoa
trade;2,545987739;1750;5;3,243038049;0,9145655;corn
temporao;0,422709088;20;19;1,301029996;0,914473666;reserves
mln;2,852916338;3329;3;3,522313795;0,914194207;cocoa
bushel;1,396437357;154;22;2,187520721;0,912821992;sugar
monei;1,818159732;373;11;2,571708832;0,912548995;gold
indirectli;0,257318641;14;15;1,146128036;0,911565294;money-fx
said;2,915336637;3692;12;3,567261692;0,911099612;grain
discoveri;0,708581534;36;24;1,556302501;0,910874003;veg-oil
cuba;0,589401003;28;17;1,447158031;0,910505296;nat-gas
proven;0,670477649;33;2;1,51851394;0,909029786;bop
monetari;1,543407199;204;12;2,309630167;0,908085095;grain
tokyo;1,528571141;197;4;2,294466226;0,907416125;coffee
platinum;0,409458619;19;2;1,278753601;0,9072658;bop
bundesbank;1,254391805;111;12;2,045322979;0,907261539;grain
intervention;0,873172636;50;4;1,698970004;0,907001294;coffee
program;1,867048196;395;22;2,596597096;0,905669148;sugar
panel;0,744500407;38;5;1,579783597;0,90557938;corn
pork;0,965492774;60;5;1,77815125;0,904684705;corn
underground;0,4851045;22;2;1,342422681;0,903924727;bop
croo;0,362210557;17;5;1,230448921;0,903273664;corn
tighter;0,362210557;17;12;1,230448921;0,903273664;grain
februari;2,169944232;730;3;2,86332286;0,903272314;cocoa
purol;0;8;10;0,903089987;0,903089987;gnp
britannia;0;8;2;0,903089987;0,903089987;bop
kerin;0;8;9;0,903089987;0,903089987;earn
disclosed;0;8;10;0,903089987;0,903089987;gnp
grisanti;0;8;24;0,903089987;0,903089987;veg-oil
yergin;0;8;24;0,903089987;0,903089987;veg-oil
danforth;0;8;5;0,903089987;0,903089987;corn
galveston;0;8;10;0,903089987;0,903089987;gnp
linse;0;8;1;0,903089987;0,903089987;acq
cholesterol;0;8;1;0,903089987;0,903089987;acq
iac;0;8;9;0,903089987;0,903089987;earn
ibp;0;8;25;0,903089987;0,903089987;wheat
pryor;0;8;5;0,903089987;0,903089987;corn
nzfp;0;8;10;0,903089987;0,903089987;gnp
paic;0;8;9;0,903089987;0,903089987;earn
eurosterl;0;8;11;0,903089987;0,903089987;gold
schill;0;8;12;0,903089987;0,903089987;grain
scant;0;8;12;0,903089987;0,903089987;grain
anhui;0;8;19;0,903089987;0,903089987;reserves
gem;0;8;25;0,903089987;0,903089987;wheat
sroka;0;8;6;0,903089987;0,903089987;cpi
kitti;0;8;23;0,903089987;0,903089987;trade
wroblewski;0;8;11;0,903089987;0,903089987;gold
dutchshel;0;8;24;0,903089987;0,903089987;veg-oil
baghdad;0;8;23;0,903089987;0,903089987;trade
unoc;0;8;24;0,903089987;0,903089987;veg-oil
defeat;0;8;5;0,903089987;0,903089987;corn
stoppag;0;8;25;0,903089987;0,903089987;wheat
hock;0;8;10;0,903089987;0,903089987;gnp
liradollar;0;8;4;0,903089987;0,903089987;coffee
roaster;0;8;6;0,903089987;0,903089987;cpi
blanca;0;8;18;0,903089987;0,903089987;oilseed
aegean;0;8;18;0,903089987;0,903089987;oilseed
iida;0;8;4;0,903089987;0,903089987;coffee
reid;0;8;24;0,903089987;0,903089987;veg-oil
wereng;0;8;1;0,903089987;0,903089987;acq
fluegel;0;8;5;0,903089987;0,903089987;corn
fellner;0;8;12;0,903089987;0,903089987;grain
nanc;0;8;24;0,903089987;0,903089987;veg-oil
preciou;0;8;2;0,903089987;0,903089987;bop
hawk;0;8;23;0,903089987;0,903089987;trade
kramer;0;8;12;0,903089987;0,903089987;grain
nakasone;0;8;4;0,903089987;0,903089987;coffee
carolin;0;8;2;0,903089987;0,903089987;bop
penner;0;8;12;0,903089987;0,903089987;grain
nicaragua;0;8;6;0,903089987;0,903089987;cpi
forego;0;8;5;0,903089987;0,903089987;corn
condens;0;8;24;0,903089987;0,903089987;veg-oil
warplan;0;8;23;0,903089987;0,903089987;trade
ufcwu;0;8;25;0,903089987;0,903089987;wheat
butan;0;8;24;0,903089987;0,903089987;veg-oil
hfcs;0;8;13;0,903089987;0,903089987;interest
mth;0;8;8;0,903089987;0,903089987;dlr
timechart;0;8;18;0,903089987;0,903089987;oilseed
mge;0;8;13;0,903089987;0,903089987;interest
king;0;8;23;0,903089987;0,903089987;trade
rep;1,015994681;66;5;1,819543936;0,902553937;corn
shipbuild;0,551079928;25;18;1,397940009;0,901268841;oilseed
rainfal;0,638966589;30;19;1,477121255;0,901251596;reserves
index;1,365091383;134;14;2,127104798;0,899375311;livestock
year;2,809201437;2642;12;3,421932813;0,898333383;grain
grain;2,114562122;622;19;2,793790385;0,897009042;reserves
grade;1,122952537;80;2;1,903089987;0,896435485;bop
lyng;1,057295785;69;9;1,838849091;0,893818528;earn
certif;1,331186597;118;22;2,071882007;0,888767124;sugar
ussr;1,394378387;134;13;2,127104798;0,88837454;interest
export;2,579560843;1467;6;3,166430114;0,884586197;cpi
dlr;2,680838969;1782;3;3,2509077;0,88319748;cocoa
acquir;1,160885248;81;10;1,908485019;0,883195913;gnp
rose;2,147047877;598;3;2,776701184;0,882319333;cocoa
loss;1,729472957;256;8;2,408239965;0,882309517;dlr
beef;1,398960714;129;5;2,11058971;0,879793361;corn
net;1,825420487;302;8;2,480006943;0,877747916;dlr
sunflow;0,786984637;37;19;1,568201724;0,877568666;reserves
january;1,795399752;282;3;2,450249108;0,876529057;cocoa
railwai;0,271189373;13;6;1,113943352;0,876300082;cpi
star;0,271189373;13;10;1,113943352;0,876300082;gnp
amnesti;0,271189373;13;5;1,113943352;0,876300082;corn
overshoot;0,271189373;13;12;1,113943352;0,876300082;grain
brackets;0,271189373;13;1;1,113943352;0,876300082;acq
lanka;0,376770161;16;9;1,204119983;0,874597675;earn
lawmak;0,376770161;16;5;1,204119983;0,874597675;corn
agricultur;2,162068141;582;5;2,764922985;0,874403353;corn
acreage;0,535959889;22;22;1,342422681;0,873995923;sugar
drain;0,606025203;25;11;1,397940009;0,870434665;gold
field;1,289042036;98;24;1,991226076;0,869894936;veg-oil
soft;0,901861687;45;9;1,653212514;0,869260118;earn
pipelin;0,957318872;50;24;1,698970004;0,8680088;veg-oil
temperatur;0,54811788;22;19;1,342422681;0,867132082;reserves
dome;0,500402424;20;10;1,301029996;0,867120697;gnp
sumita;0,573964491;23;4;1,361727836;0,865157914;coffee
boycott;0,573964491;23;18;1,361727836;0,865157914;oilseed
crude;1,653439647;197;24;2,294466226;0,86471393;veg-oil
taiwan;1,601721664;177;19;2,247973266;0,864032958;reserves
subsid;0,842692683;39;9;1,591064607;0,863445447;earn
santo;0,76148673;33;24;1,51851394;0,862063798;veg-oil
gulf;1,744108094;228;23;2,357934847;0,859271853;trade
aires;0,904280043;43;19;1,633468456;0,85778794;reserves
club;0,518186213;20;4;1,301029996;0,856963385;coffee
registr;1,022834578;54;6;1,73239376;0,856418898;cpi
consum;1,952093205;334;7;2,523746467;0,854900673;crude
foreign;2,297965373;657;3;2,81756537;0,854334431;cocoa
indian;1,065084834;58;6;1,763427994;0,853925207;cpi
rise;2,423133602;830;12;2,919078092;0,852750267;grain
redund;0,443757284;17;25;1,230448921;0,852254693;wheat
guarante;1,316720147;94;16;1,973127854;0,851690204;money-supply
cane;0,906142825;42;17;1,62324929;0,85158849;nat-gas
feasibl;0,576382067;22;2;1,342422681;0,851584593;bop
fee;0,856039617;38;24;1,579783597;0,851158339;veg-oil
div;0,719071754;29;21;1,462397998;0,850690493;soybean
price;2,743165271;1526;14;3,183554534;0,850497988;livestock
propos;2,085828524;421;5;2,624282096;0,850430306;corn
acquisit;1,125278046;64;10;1,806179974;0,849855847;gnp
indonesia;1,457752353;122;1;2,086359831;0,848889364;acq
budget;1,816647425;243;12;2,385606274;0,846966593;grain
compani;2,197461253;507;24;2,705007959;0,845986158;veg-oil
esso;0;7;17;0,84509804;0,84509804;nat-gas
unrest;0;7;25;0,84509804;0,84509804;wheat
