piedmont;0;6;1;0,77815125;0,77815125;acq
amcor;0;6;1;0,77815125;0,77815125;acq
giorgio;0;6;1;0,77815125;0,77815125;acq
napm;0;6;10;0,77815125;0,77815125;gnp
ford;0;6;9;0,77815125;0,77815125;earn
solubl;0;6;4;0,77815125;0,77815125;coffee
interlink;0;6;1;0,77815125;0,77815125;acq
num;0;6;11;0,77815125;0,77815125;gold
horner;0;6;8;0,77815125;0,77815125;dlr
lmfe;0;6;14;0,77815125;0,77815125;livestock
fahd;0;6;7;0,77815125;0,77815125;crude
cocoas;0;6;3;0,77815125;0,77815125;cocoa
gurria;0;6;19;0,77815125;0,77815125;reserves
wifo;0;6;10;0,77815125;0,77815125;gnp
lng;0;6;17;0,77815125;0,77815125;nat-gas
reintegro;0;6;4;0,77815125;0,77815125;coffee
petro;0;6;7;0,77815125;0,77815125;crude
marten;0;6;10;0,77815125;0,77815125;gnp
mulligan;0;6;12;0,77815125;0,77815125;grain
cheng;0;5;19;0,698970004;0,698970004;reserves
chittagong;0;5;20;0,698970004;0,698970004;ship
aviat;0;5;1;0,698970004;0,698970004;acq
goldfield;0;5;11;0,698970004;0,698970004;gold
salina;0;5;7;0,698970004;0,698970004;crude
chiari;0;5;9;0,698970004;0,698970004;earn
canamax;0;5;11;0,698970004;0,698970004;gold
arturo;0;5;7;0,698970004;0,698970004;crude
kaneb;0;5;17;0,698970004;0,698970004;nat-gas
frawlei;0;5;14;0,698970004;0,698970004;livestock
spinoff;0;5;1;0,698970004;0,698970004;acq
gte;0;5;1;0,698970004;0,698970004;acq
allegheni;0;5;1;0,698970004;0,698970004;acq
sucralos;0;5;22;0,698970004;0,698970004;sugar
kg;0;5;4;0,698970004;0,698970004;coffee
cesar;0;5;4;0,698970004;0,698970004;coffee
ing;0;5;11;0,698970004;0,698970004;gold
honeywel;0;5;1;0,698970004;0,698970004;acq
schmidt;0;5;9;0,698970004;0,698970004;earn
yr;0;5;9;0,698970004;0,698970004;earn
trilogi;0;5;1;0,698970004;0,698970004;acq
dissolution;0;5;12;0,698970004;0,698970004;grain
champion;0;5;1;0,698970004;0,698970004;acq
vat;0;5;10;0,698970004;0,698970004;gnp
kain;0;5;22;0,698970004;0,698970004;sugar
packer;0;5;14;0,698970004;0,698970004;livestock
cds;0;5;16;0,698970004;0,698970004;money-supply
avgs;0;5;16;0,698970004;0,698970004;money-supply
chi;0;5;19;0,698970004;0,698970004;reserves
ramadan;0;5;24;0,698970004;0,698970004;veg-oil
eysken;0;5;15;0,698970004;0,698970004;money-fx
gelco;0;5;1;0,698970004;0,698970004;acq
regenc;0;5;20;0,698970004;0,698970004;ship
regent;0;5;20;0,698970004;0,698970004;ship
boliden;0;5;1;0,698970004;0,698970004;acq
pertamina;0;5;7;0,698970004;0,698970004;crude
grei;0;5;23;0,698970004;0,698970004;trade
icebreak;0;5;20;0,698970004;0,698970004;ship
barber;0;5;20;0,698970004;0,698970004;ship
rpi;0;5;6;0,698970004;0,698970004;cpi
reintroduct;0;5;4;0,698970004;0,698970004;coffee
sra;0;5;22;0,698970004;0,698970004;sugar
comissaria;0;5;3;0,698970004;0,698970004;cocoa
shipyard;0;5;20;0,698970004;0,698970004;ship
palomino;0;5;1;0,698970004;0,698970004;acq
nawg;0;5;25;0,698970004;0,698970004;wheat
pit;0;5;11;0,698970004;0,698970004;gold
jansept;0;5;24;0,698970004;0,698970004;veg-oil
rosenmul;0;5;20;0,698970004;0,698970004;ship
oxid;0;5;11;0,698970004;0,698970004;gold
matsunaga;0;5;23;0,698970004;0,698970004;trade
honduras;0;5;4;0,698970004;0,698970004;coffee
awf;0;5;25;0,698970004;0,698970004;wheat
britoil;0;5;17;0,698970004;0,698970004;nat-gas
myra;0;5;11;0,698970004;0,698970004;gold
seismic;0;5;17;0,698970004;0,698970004;nat-gas
krenzler;0;5;25;0,698970004;0,698970004;wheat
ranger;0;5;17;0,698970004;0,698970004;nat-gas
kilomet;0;5;11;0,698970004;0,698970004;gold
aloha;0;5;1;0,698970004;0,698970004;acq
tate;0;5;22;0,698970004;0,698970004;sugar
ufcw;0;5;14;0,698970004;0,698970004;livestock
fendt;0;5;23;0,698970004;0,698970004;trade
dinar;0;4;19;0,602059991;0,602059991;reserves
avian;0;4;14;0,602059991;0,602059991;livestock
sour;0;4;7;0,602059991;0,602059991;crude
christi;0;4;7;0,602059991;0,602059991;crude
kim;0;4;2;0,602059991;0,602059991;bop
seamless;0;4;23;0,602059991;0,602059991;trade
ferc;0;4;17;0,602059991;0,602059991;nat-gas
pakistani;0;4;25;0,602059991;0,602059991;wheat
cove;0;4;11;0,602059991;0,602059991;gold
kroger;0;4;1;0,602059991;0,602059991;acq
meston;0;4;11;0,602059991;0,602059991;gold
sloan;0;4;8;0,602059991;0,602059991;dlr
astrotech;0;4;1;0,602059991;0,602059991;acq
revok;0;4;23;0,602059991;0,602059991;trade
saleh;0;4;24;0,602059991;0,602059991;veg-oil
draugen;0;4;7;0,602059991;0,602059991;crude
stos;0;4;17;0,602059991;0,602059991;nat-gas
bone;0;4;14;0,602059991;0,602059991;livestock
maritim;0;4;20;0,602059991;0,602059991;ship
grigg;0;4;16;0,602059991;0,602059991;money-supply
technigen;0;4;11;0,602059991;0,602059991;gold
hohenwarth;0;4;10;0,602059991;0,602059991;gnp
goh;0;4;13;0,602059991;0,602059991;interest
np;0;4;7;0,602059991;0,602059991;crude
oz;0;4;11;0,602059991;0,602059991;gold
adelaide;0;4;17;0,602059991;0,602059991;nat-gas
versar;0;4;1;0,602059991;0,602059991;acq
legalis;0;4;8;0,602059991;0,602059991;dlr
crow;0;4;10;0,602059991;0,602059991;gnp
marietta;0;4;1;0,602059991;0,602059991;acq
solomon;0;4;2;0,602059991;0,602059991;bop
fcl;0;4;1;0,602059991;0,602059991;acq
ridgewai;0;4;11;0,602059991;0,602059991;gold
khalifa;0;4;7;0,602059991;0,602059991;crude
chips;0;4;23;0,602059991;0,602059991;trade
kock;0;4;19;0,602059991;0,602059991;reserves
audiovideo;0;4;1;0,602059991;0,602059991;acq
goodrich;0;4;1;0,602059991;0,602059991;acq
doyon;0;4;11;0,602059991;0,602059991;gold
ryzhkov;0;4;23;0,602059991;0,602059991;trade
denatur;0;4;22;0,602059991;0,602059991;sugar
mousavi;0;4;20;0,602059991;0,602059991;ship
paralax;0;4;1;0,602059991;0,602059991;acq
fernando;0;4;7;0,602059991;0,602059991;crude
molpu;0;4;14;0,602059991;0,602059991;livestock
grape;0;4;24;0,602059991;0,602059991;veg-oil
gilberto;0;4;4;0,602059991;0,602059991;coffee
orbit;0;4;17;0,602059991;0,602059991;nat-gas
val;0;4;11;0,602059991;0,602059991;gold
carrolton;0;4;1;0,602059991;0,602059991;acq
cng;0;4;17;0,602059991;0,602059991;nat-gas
fuller;0;4;14;0,602059991;0,602059991;livestock
morrel;0;4;14;0,602059991;0,602059991;livestock
potato;0;4;14;0,602059991;0,602059991;livestock
alvit;0;4;7;0,602059991;0,602059991;crude
buckhorn;0;4;9;0,602059991;0,602059991;earn
unch;0;4;16;0,602059991;0,602059991;money-supply
cormier;0;4;1;0,602059991;0,602059991;acq
dividends;0;4;9;0,602059991;0,602059991;earn
antibiot;0;4;14;0,602059991;0,602059991;livestock
octoberdecember;0;4;10;0,602059991;0,602059991;gnp
dor;0;4;11;0,602059991;0,602059991;gold
calmon;0;4;4;0,602059991;0,602059991;coffee
penteco;0;4;1;0,602059991;0,602059991;acq
edelman;0;4;1;0,602059991;0,602059991;acq
gafta;0;4;14;0,602059991;0,602059991;livestock
pyongyang;0;4;11;0,602059991;0,602059991;gold
petricioli;0;4;19;0,602059991;0,602059991;reserves
otsuki;0;4;15;0,602059991;0,602059991;money-fx
offal;0;4;14;0,602059991;0,602059991;livestock
reimpos;0;4;4;0,602059991;0,602059991;coffee
corpu;0;4;7;0,602059991;0,602059991;crude
starrex;0;4;11;0,602059991;0,602059991;gold
retend;0;4;24;0,602059991;0,602059991;veg-oil
sett;0;4;4;0,602059991;0,602059991;coffee
checkoff;0;4;14;0,602059991;0,602059991;livestock
caraca;0;4;7;0,602059991;0,602059991;crude
viceroi;0;4;11;0,602059991;0,602059991;gold
funaro;0;4;10;0,602059991;0,602059991;gnp
witt;0;4;11;0,602059991;0,602059991;gold
larner;0;4;20;0,602059991;0,602059991;ship
influenza;0;4;14;0,602059991;0,602059991;livestock
ppi;0;4;10;0,602059991;0,602059991;gnp
ppg;0;4;1;0,602059991;0,602059991;acq
mooni;0;4;17;0,602059991;0,602059991;nat-gas
alfaro;0;4;22;0,602059991;0,602059991;sugar
rubio;0;4;10;0,602059991;0,602059991;gnp
prv;0;4;14;0,602059991;0,602059991;livestock
btu;0;4;17;0,602059991;0,602059991;nat-gas
courier;0;4;1;0,602059991;0,602059991;acq
aic;0;4;4;0,602059991;0,602059991;coffee
polypropylen;0;4;18;0,602059991;0,602059991;oilseed
lindenberg;0;4;4;0,602059991;0,602059991;coffee
afg;0;4;1;0,602059991;0,602059991;acq
benbow;0;4;7;0,602059991;0,602059991;crude
clemente;0;4;16;0,602059991;0,602059991;money-supply
apc;0;4;14;0,602059991;0,602059991;livestock
verif;0;4;4;0,602059991;0,602059991;coffee
kahan;0;4;13;0,602059991;0,602059991;interest
warner;0;4;1;0,602059991;0,602059991;acq
winnipeg;0;4;18;0,602059991;0,602059991;oilseed
paton;0;4;4;0,602059991;0,602059991;coffee
pseudorabi;0;4;14;0,602059991;0,602059991;livestock
endaka;0;4;15;0,602059991;0,602059991;money-fx
revlon;0;4;1;0,602059991;0,602059991;acq
sank;0;4;20;0,602059991;0,602059991;ship
teberebi;0;4;11;0,602059991;0,602059991;gold
licht;0;4;22;0,602059991;0,602059991;sugar
sunbeam;0;4;11;0,602059991;0,602059991;gold
redistribut;0;4;4;0,602059991;0,602059991;coffee
tanjug;0;4;7;0,602059991;0,602059991;crude
crystal;0;4;22;0,602059991;0,602059991;sugar
bbls;0;4;7;0,602059991;0,602059991;crude
tung;0;4;24;0,602059991;0,602059991;veg-oil
rada;0;4;1;0,602059991;0,602059991;acq
schroeder;0;4;10;0,602059991;0,602059991;gnp
cnooc;0;4;7;0,602059991;0,602059991;crude
keidanren;0;4;10;0,602059991;0,602059991;gnp
mcmillan;0;4;7;0,602059991;0,602059991;crude
berisford;0;4;22;0,602059991;0,602059991;sugar
pope;0;4;11;0,602059991;0,602059991;gold
mee;0;4;7;0,602059991;0,602059991;crude
amlc;0;4;14;0,602059991;0,602059991;livestock
burma;0;4;19;0,602059991;0,602059991;reserves
kiel;0;4;10;0,602059991;0,602059991;gnp
shaft;0;4;11;0,602059991;0,602059991;gold
globe;0;4;1;0,602059991;0,602059991;acq
amax;0;4;11;0,602059991;0,602059991;gold
obrien;0;4;23;0,602059991;0,602059991;trade
murrai;0;4;17;0,602059991;0,602059991;nat-gas
dialogu;0;4;4;0,602059991;0,602059991;coffee
cohen;0;4;11;0,602059991;0,602059991;gold
kerna;0;3;17;0,477121255;0,477121255;nat-gas
commemor;0;3;11;0,477121255;0,477121255;gold
westar;0;3;9;0,477121255;0,477121255;earn
muda;0;3;4;0,477121255;0,477121255;coffee
vaal;0;3;11;0,477121255;0,477121255;gold
adedeji;0;3;4;0,477121255;0,477121255;coffee
caspar;0;3;20;0,477121255;0,477121255;ship
misima;0;3;11;0,477121255;0,477121255;gold
dissid;0;3;4;0,477121255;0,477121255;coffee
rescued;0;3;20;0,477121255;0,477121255;ship
disclosur;0;3;20;0,477121255;0,477121255;ship
girardin;0;3;10;0,477121255;0,477121255;gnp
nymex;0;3;7;0,477121255;0,477121255;crude
umuarama;0;3;4;0,477121255;0,477121255;coffee
tractebel;0;3;1;0,477121255;0,477121255;acq
contractionari;0;3;16;0,477121255;0,477121255;money-supply
tunnel;0;3;11;0,477121255;0,477121255;gold
franca;0;3;4;0,477121255;0,477121255;coffee
thre;0;3;11;0,477121255;0,477121255;gold
angu;0;3;9;0,477121255;0,477121255;earn
walk;0;3;20;0,477121255;0,477121255;ship
moham;0;3;3;0,477121255;0,477121255;cocoa
kinross;0;3;11;0,477121255;0,477121255;gold
capsiz;0;3;20;0,477121255;0,477121255;ship
cenergy;0;3;1;0,477121255;0,477121255;acq
subpoena;0;3;1;0,477121255;0,477121255;acq
pigmeat;0;3;14;0,477121255;0,477121255;livestock
flesh;0;3;3;0,477121255;0,477121255;cocoa
millimetres;0;3;4;0,477121255;0,477121255;coffee
bomb;0;3;7;0,477121255;0,477121255;crude
tesfai;0;3;4;0,477121255;0,477121255;coffee
tele;0;3;11;0,477121255;0,477121255;gold
upwards;0;3;8;0,477121255;0,477121255;dlr
rifai;0;3;19;0,477121255;0,477121255;reserves
hawaii;0;3;22;0,477121255;0,477121255;sugar
her;0;3;23;0,477121255;0,477121255;trade
schultz;0;3;25;0,477121255;0,477121255;wheat
ketza;0;3;11;0,477121255;0,477121255;gold
syngold;0;3;11;0,477121255;0,477121255;gold
microchips;0;3;23;0,477121255;0,477121255;trade
buttros;0;3;2;0,477121255;0,477121255;bop
ypf;0;3;17;0,477121255;0,477121255;nat-gas
yacimiento;0;3;17;0,477121255;0,477121255;nat-gas
demis;0;3;12;0,477121255;0,477121255;grain
juri;0;3;17;0,477121255;0,477121255;nat-gas
votuporanga;0;3;4;0,477121255;0,477121255;coffee
footwear;0;3;6;0,477121255;0,477121255;cpi
londrina;0;3;4;0,477121255;0,477121255;coffee
cb;0;3;1;0,477121255;0,477121255;acq
cp;0;3;9;0,477121255;0,477121255;earn
ice;0;3;20;0,477121255;0,477121255;ship
urban;0;3;6;0,477121255;0,477121255;cpi
melzer;0;3;16;0,477121255;0,477121255;money-supply
favored;0;3;17;0,477121255;0,477121255;nat-gas
pb;0;3;4;0,477121255;0,477121255;coffee
registrations;0;3;4;0,477121255;0,477121255;coffee
deka;0;3;11;0,477121255;0,477121255;gold
ethylen;0;3;1;0,477121255;0,477121255;acq
crossroad;0;3;7;0,477121255;0,477121255;crude
trace;0;3;11;0,477121255;0,477121255;gold
clearwat;0;3;1;0,477121255;0,477121255;acq
markwart;0;3;22;0,477121255;0,477121255;sugar
infortext;0;3;1;0,477121255;0,477121255;acq
porla;0;3;24;0,477121255;0,477121255;veg-oil
bolivar;0;3;7;0,477121255;0,477121255;crude
sperri;0;3;1;0,477121255;0,477121255;acq
leaf;0;3;11;0,477121255;0,477121255;gold
lean;0;3;14;0,477121255;0,477121255;livestock
devon;0;3;17;0,477121255;0,477121255;nat-gas
reseed;0;3;12;0,477121255;0,477121255;grain
smallest;0;3;16;0,477121255;0,477121255;money-supply
castro;0;3;22;0,477121255;0,477121255;sugar
pipelines;0;3;17;0,477121255;0,477121255;nat-gas
braverman;0;3;10;0,477121255;0,477121255;gnp
izvestia;0;3;12;0,477121255;0,477121255;grain
wti;0;3;7;0,477121255;0,477121255;crude
beecham;0;3;1;0,477121255;0,477121255;acq
paranavai;0;3;4;0,477121255;0,477121255;coffee
hoffman;0;3;25;0,477121255;0,477121255;wheat
mapl;0;3;11;0,477121255;0,477121255;gold
goldston;0;3;22;0,477121255;0,477121255;sugar
simao;0;3;4;0,477121255;0,477121255;coffee
rafsanjani;0;3;20;0,477121255;0,477121255;ship
navon;0;3;1;0,477121255;0,477121255;acq
reciproc;0;3;23;0,477121255;0,477121255;trade
kyodo;0;3;23;0,477121255;0,477121255;trade
lugar;0;3;20;0,477121255;0,477121255;ship
catanduva;0;3;4;0,477121255;0,477121255;coffee
trunklin;0;3;17;0,477121255;0,477121255;nat-gas
ridg;0;3;11;0,477121255;0,477121255;gold
inconsist;0;3;24;0,477121255;0,477121255;veg-oil
riyals;0;3;7;0,477121255;0,477121255;crude
sonat;0;3;17;0,477121255;0,477121255;nat-gas
coca;0;3;1;0,477121255;0,477121255;acq
kato;0;3;14;0,477121255;0,477121255;livestock
vak;0;3;13;0,477121255;0,477121255;interest
pazzionotto;0;3;20;0,477121255;0,477121255;ship
gidel;0;3;14;0,477121255;0,477121255;livestock
cwe;0;3;22;0,477121255;0,477121255;sugar
refloat;0;3;20;0,477121255;0,477121255;ship
crosbi;0;3;20;0,477121255;0,477121255;ship
shiratori;0;3;23;0,477121255;0,477121255;trade
storehous;0;3;13;0,477121255;0,477121255;interest
cpa;0;3;3;0,477121255;0,477121255;cocoa
cfa;0;3;4;0,477121255;0,477121255;coffee
ricart;0;3;22;0,477121255;0,477121255;sugar
hailey;0;3;11;0,477121255;0,477121255;gold
cola;0;3;1;0,477121255;0,477121255;acq
uic;0;3;4;0,477121255;0,477121255;coffee
adam;0;3;7;0,477121255;0,477121255;crude
omiss;0;3;2;0,477121255;0,477121255;bop
grootvlei;0;3;11;0,477121255;0,477121255;gold
clothing;0;3;6;0,477121255;0,477121255;cpi
sister;0;3;3;0,477121255;0,477121255;cocoa
swung;0;3;2;0,477121255;0,477121255;bop
diablo;0;3;1;0,477121255;0,477121255;acq
panamax;0;3;20;0,477121255;0,477121255;ship
kansai;0;3;23;0,477121255;0,477121255;trade
simonsen;0;3;2;0,477121255;0,477121255;bop
beauti;0;3;1;0,477121255;0,477121255;acq
hotel;0;3;15;0,477121255;0,477121255;money-fx
vishai;0;3;9;0,477121255;0,477121255;earn
lang;0;3;6;0,477121255;0,477121255;cpi
clauses;0;3;22;0,477121255;0,477121255;sugar
fragranc;0;3;1;0,477121255;0,477121255;acq
chloramphenicol;0;3;14;0,477121255;0,477121255;livestock
sunter;0;3;1;0,477121255;0,477121255;acq
ethiopian;0;3;4;0,477121255;0,477121255;coffee
amazon;0;3;7;0,477121255;0,477121255;crude
kertosastro;0;3;4;0,477121255;0,477121255;coffee
visa;0;3;13;0,477121255;0,477121255;interest
pigs;0;3;14;0,477121255;0,477121255;livestock
politoff;0;3;22;0,477121255;0,477121255;sugar
reimposit;0;3;4;0,477121255;0,477121255;coffee
patronag;0;3;12;0,477121255;0,477121255;grain
fighter;0;3;20;0,477121255;0,477121255;ship
pire;0;3;11;0,477121255;0,477121255;gold
anchor;0;3;15;0,477121255;0,477121255;money-fx
metallurg;0;3;11;0,477121255;0,477121255;gold
westmin;0;3;11;0,477121255;0,477121255;gold
rockwel;0;3;1;0,477121255;0,477121255;acq
sec;0;3;1;0,477121255;0,477121255;acq
maringa;0;3;4;0,477121255;0,477121255;coffee
goldsilv;0;3;11;0,477121255;0,477121255;gold
mickelberri;0;3;1;0,477121255;0,477121255;acq
synfuel;0;3;7;0,477121255;0,477121255;crude
petrolifero;0;3;17;0,477121255;0,477121255;nat-gas
cardenas;0;3;4;0,477121255;0,477121255;coffee
reef;0;3;1;0,477121255;0,477121255;acq
probe;0;3;5;0,477121255;0,477121255;corn
clark;0;3;23;0,477121255;0,477121255;trade
ecopetrol;0;3;7;0,477121255;0,477121255;crude
splinter;0;3;4;0,477121255;0,477121255;coffee
boi;0;3;11;0,477121255;0,477121255;gold
bbb;0;3;4;0,477121255;0,477121255;coffee
overhead;0;3;1;0,477121255;0,477121255;acq
phh;0;3;1;0,477121255;0,477121255;acq
ramnath;0;3;17;0,477121255;0,477121255;nat-gas
trintoc;0;3;17;0,477121255;0,477121255;nat-gas
pet;0;3;14;0,477121255;0,477121255;livestock
pel;0;3;17;0,477121255;0,477121255;nat-gas
huntington;0;3;17;0,477121255;0,477121255;nat-gas
cruis;0;3;20;0,477121255;0,477121255;ship
halcyon;0;3;1;0,477121255;0,477121255;acq
airwai;0;3;1;0,477121255;0,477121255;acq
pnb;0;3;1;0,477121255;0,477121255;acq
psl;0;3;16;0,477121255;0,477121255;money-supply
endevco;0;3;17;0,477121255;0,477121255;nat-gas
barrett;0;3;11;0,477121255;0,477121255;gold
moodi;0;3;1;0,477121255;0,477121255;acq
vranitzky;0;3;10;0,477121255;0,477121255;gnp
redundancies;0;3;20;0,477121255;0,477121255;ship
bedford;0;3;9;0,477121255;0,477121255;earn
reintroduc;0;3;4;0,477121255;0,477121255;coffee
peacetim;0;3;20;0,477121255;0,477121255;ship
feedlot;0;3;14;0,477121255;0,477121255;livestock
moor;0;3;23;0,477121255;0,477121255;trade
kritchevsky;0;3;24;0,477121255;0,477121255;veg-oil
guatemalan;0;3;4;0,477121255;0,477121255;coffee
lewi;0;3;1;0,477121255;0,477121255;acq
gradin;0;3;23;0,477121255;0,477121255;trade
pollock;0;3;23;0,477121255;0,477121255;trade
hockin;0;3;13;0,477121255;0,477121255;interest
methanol;0;3;17;0,477121255;0,477121255;nat-gas
hata;0;3;23;0,477121255;0,477121255;trade
nec;0;3;23;0,477121255;0,477121255;trade
nawara;0;3;1;0,477121255;0,477121255;acq
collieri;0;3;11;0,477121255;0,477121255;gold
onomichi;0;3;20;0,477121255;0,477121255;ship
marbl;0;3;14;0,477121255;0,477121255;livestock
dubuquesouth;0;3;20;0,477121255;0,477121255;ship
minguzzi;0;3;22;0,477121255;0,477121255;sugar
honda;0;3;23;0,477121255;0,477121255;trade
mith;0;3;20;0,477121255;0,477121255;ship
nagano;0;3;11;0,477121255;0,477121255;gold
almir;0;3;20;0,477121255;0,477121255;ship
chalm;0;3;1;0,477121255;0,477121255;acq
qualities;0;3;3;0,477121255;0,477121255;cocoa
nobl;0;3;17;0,477121255;0,477121255;nat-gas
fortnight;0;3;3;0,477121255;0,477121255;cocoa
coodin;0;3;6;0,477121255;0,477121255;cpi
gould;0;3;15;0,477121255;0,477121255;money-fx
marapr;0;3;22;0,477121255;0,477121255;sugar
oconnor;0;3;1;0,477121255;0,477121255;acq
