rotterdam;0.0;30;25
cubic;0.0;109;24
tehran;0.0;17;23
unc;0.0;26;13
und;0.0;28;13
san;0.0;2;21
now;-1.4772323169731794;196;12
start;0.0;23;2
years;0.0;9;16
inspect;0.0;16;13
port;-0.6750113186700089;79;25
indirectli;0.0;13;15
put;0.0;5;20
line;-0.5881687773541907;40;16
switch;0.0;15;16
resum;0.0;12;25
paris;0.0;29;9
ohio;0.0;5;8
transport;0.0;13;25
sell;-1.4515257387162808;141;10
mine;-0.2432670544261087;212;2
shultz;0.0;47;9
end;-2.3354699309655214;350;6
bale;0.0;24;13
return;0.0;15;25
process;0.0;12;25
bui;-1.9724592382639434;296;4
acquir;0.0;49;10
beef;-0.9186304599801576;111;5
shortag;0.0;38;11
mass;0.0;2;21
colombia;0.0;62;6
beet;0.0;41;17
ringgit;0.0;19;1
newspap;0.0;11;23
aires;0.0;31;19
fund;-1.0445022051759176;90;15
head;0.0;39;16
year-ago;0.0;11;14
usda;-1.2989522505447508;381;22
mark;-1.0905139739019603;217;3
polici;-1.2375264199907694;241;12
season;-1.6448762745256764;257;13
pork;0.0;46;5
lift;0.0;11;23
barrel;-0.22057003640017672;208;24
execut;-0.6677333174161975;49;6
output;-1.5919909677124495;161;17
gatt;0.0;64;5
gross;0.0;106;12
japanes;-0.6303465715535127;226;4
june;-0.3250829733914482;20;13
protest;0.0;14;25
state;-1.7259581539867677;231;5
acquisit;-0.3341427913871891;48;10
north;-0.6220491286465615;51;24
quota;-0.6755122068536377;233;6
resourc;0.0;52;2
full;0.0;2;21
leader;0.0;15;25
tariff;0.0;48;5
inspections;0.0;15;20
temporari;0.0;24;15
trader;-1.3859110500372798;174;17
hectar;0.0;51;19
boycott;0.0;17;18
coin;0.0;41;2
septemb;-0.6482791673644765;37;13
merger;0.0;24;10
malvern;0.0;2;21
bushel;-0.9012262508973273;130;22
labour;0.0;23;25
egypt;0.0;13;16
around;-1.852528312935326;210;4
soft;0.0;34;9
olein;0.0;19;1
agre;-1.018960200785736;112;4
organ;0.0;27;7
target;-1.2796713286079502;152;12
prices;-1.295075158486359;82;6
kuwait;0.0;38;23
group;-1.3586418865207377;163;10
enhanc;-0.6313727800636019;46;9
first;-2.06608251868512;298;12
bags;0.0;33;6
average;0.0;26;13
nil;0.0;46;1
river;0.0;21;18
auction;0.0;16;23
total;-2.17575654303946;530;3
need;-1.0923680508659372;55;17
said;-2.912297955688626;3677;12
store;0.0;1;21
shipment;-1.3607970591897998;165;1
februari;-1.5146196521679838;573;3
lyng;0.0;32;9
higher;-1.2786646215253974;54;14
wait;0.0;13;18
ga;-0.4089623738901782;335;24
over;-2.521605702281039;484;4
free;0.0;26;9
shr;-0.06160671047278964;89;8
indonesia;0.0;66;1
began;0.0;11;15
partner;0.0;23;10
slow;0.0;56;12
countertrad;0.0;54;6
sandusky;0.0;1;21
number;-0.6024402635203422;31;13
ha;0.0;28;19
further;-1.305269405349281;253;12
note:;-0.2640520518256287;27;8
february;-0.6778256350201861;63;3
ratio;0.0;24;22
sanduski;0.0;1;21
ibc;0.0;42;6
air;-0.6246435805602666;41;19
ait;0.0;1;21
hormuz;0.0;11;23
acquisitions;0.0;4;8
retail;0.0;18;14
barlei;0.0;44;9
iraqi;0.0;16;23
zinc;0.0;18;2
wisconsin;0.0;1;21
currenc;-0.6922211139674468;260;4
petroleum;-0.18490739916777568;88;24
aid;-0.945824274934997;94;5
ec;-1.0258314015274865;471;5
six;-0.2787693717685874;50;4
oil;-1.4859382297221115;1239;24
de;0.0;15;25
stake;0.0;31;10
wage;0.0;14;25
presid;-1.007672668985894;82;6
associ;0.0;54;5
current;-2.0703615822652925;495;12
left;0.0;10;18
dn;0.0;18;13
look;0.0;13;11
licenc;0.0;6;20
quotas;0.0;52;6
retali;0.0;39;5
bean;0.0;20;1
wei;0.0;2;21
debt;-1.2794676993014282;177;4
firm;-0.6774944044487072;51;6
thou;0.0;15;20
receiv;0.0;21;17
fe;0.0;30;19
exchang;-1.6476260901055206;396;4
gain;-1.1567484182967909;111;12
yen;-0.2429923239119574;273;4
cocoa;-0.42554492679122846;304;7
intern;-1.5906522820348528;320;4
ago;-1.0956382609078323;88;13
banks;0.0;10;15
warrant;0.0;20;2
haggard;0.0;30;22
proven;0.0;20;2
fiscal;-0.355382896246011;70;12
normal;0.0;34;19
award;0.0;9;16
same;-1.314806109167968;83;3
bu;0.0;4;20
close;-1.2092177872613918;108;4
gasolin;-0.5982695885852573;14;14
venezuela;0.0;45;24
bp;0.0;17;2
zambia;0.0;25;23
decemb;-0.6536905862796634;106;3
be;0.0;11;23
german;-0.20460439297612945;96;12
drain;0.0;21;11
ct;-0.6973686616230601;169;8
sale;-1.8815408815548975;408;13
mthly;0.0;3;21
co;-1.2627535446465545;145;24
cm;0.0;3;21
platinum;0.0;17;2
against;-2.169947787741936;565;4
eep;-0.6772604015958343;90;5
lend;0.0;13;11
todai;-1.828073225159341;168;4
pound;0.0;14;8
set;-1.543022221834834;149;4
gdp;-0.16302362949436594;130;12
ico;0.0;147;6
today;0.0;18;11
exclud;0.0;17;8
hectares;0.0;47;19
england;0.0;51;11
area;-0.408461452226497;155;19
releas;0.0;9;15
interven;-0.3908351994928211;68;4
regist;0.0;11;16
kuwaiti;0.0;22;23
certif;0.0;73;22
export;-2.3688516331647054;1358;6
five;-1.4965868242525402;181;12
slaughter;0.0;29;16
sea;0.0;22;18
still;-0.6759010305740114;27;7
secur;-0.6920129648318738;63;10
stand;0.0;10;14
yeutter;0.0;62;5
ecu;-0.6896709283570267;48;9
ad;-0.6869615765973234;27;13
amend;0.0;58;5
lukman;0.0;17;23
growth;-0.4708897486921903;539;12
liro;0.0;10;15
fell;-1.3004849064106498;232;3
tanker;-0.6262262845584756;47;23
yield;-0.6634676154115522;66;19
nine;0.0;12;8
court;0.0;21;25
french;-0.3609477775051134;94;9
ny;-0.5982695885852573;7;20
council;-0.6313727800636019;92;7
refineri;0.0;35;24
buyer;0.0;18;13
on;-2.6441684778303536;605;4
import;-2.2583160347317857;782;5
central;-1.1189234352041504;222;4
move;-0.6730116670092565;45;19
limit;-0.5515228610009908;104;19
iowa;0.0;16;25
gaf;0.0;18;10
or;0.0;63;2
grower;0.0;30;19
avail;0.0;13;16
board;-1.1098307392247981;118;6
third;0.0;38;3
deliveri;-1.0596503475206407;97;13
ussr;0.0;54;13
turkish;0.0;11;18
discount;-1.080527626604172;40;15
prime;0.0;65;4
traffic;0.0;13;25
earlier;-1.670135167595499;165;3
funds;0.0;11;15
pa;0.0;3;21
month;-2.4668481806049884;545;3
commun;-0.4810205536623153;118;5
comment;0.0;22;9
plant;-1.2795906548079596;229;19
negoti;-0.5960740318257864;60;6
two-week;0.0;14;15
redund;0.0;15;25
strait;0.0;15;23
protect;0.0;11;23
abov;0.0;18;13
deleg;-1.0359118158672338;258;7
sterl;0.0;34;11
dollar;-1.0217774113509264;763;4
administr;-0.6898918255585523;124;5
acres;0.0;29;22
mm;0.0;58;19
minist;-1.5374106807102834;232;5
pressur;0.0;12;15
purchas;-1.7920993809422805;198;13
british;0.0;25;2
advertis;0.0;3;21
registr;0.0;34;6
product;-2.39093964722651;849;12
differ;0.0;30;7
larg;0.0;13;15
account;-1.0430322979169127;243;3
previou;-1.556193491637524;133;3
dure;-1.0963156586476264;110;6
last;-2.7283353292589885;1301;12
twa;0.0;19;10
imf;0.0;26;23
prior;0.0;18;21
buffer;0.0;220;7
level;-0.930111265152916;120;4
more;-2.5396047990639943;744;12
inc;-1.4748184182828707;216;10
gulf;-1.428996952774961;197;23
tokyo;0.0;121;4
morn;-0.6829081047004717;28;11
gsm-;0.0;10;16
credit;0.0;125;16
live;0.0;19;14
such;-0.8712128317707364;80;5
escort;0.0;14;23
malaysia;0.0;24;7
senat;0.0;63;5
m-;-0.7361488929215463;112;3
dlrs;-1.985252824453315;399;3
statement;0.0;28;15
liquid;0.0;25;11
argentin;-0.6829081047004717;42;19
mattress;0.0;4;8
lb;0.0;15;14
cordoba;0.0;30;19
compar;-1.797737573848605;308;12
cotton;0.0;31;22
indonesian;0.0;20;1
loss;0.0;149;8
arabia;0.0;23;23
investor;0.0;21;10
activ;0.0;32;13
add;0.0;37;15
affect;0.0;24;19
war;0.0;14;23
real;0.0;83;12
japan;-1.4753456681786827;584;4
santa;0.0;32;19
rise;-2.1560079910715055;767;12
heavi;-0.5488743844849944;42;19
between;-1.8957986389891328;278;19
less;0.0;33;19
iran;0.0;70;23
us-ussr;0.0;26;13
wednesdai;0.0;10;15
afternoon;0.0;14;11
silver;0.0;59;2
iraq;-0.6730116670092565;40;23
--;-1.0668021047089398;709;2
two;-2.7093693003061583;660;12
wednesday;0.0;16;15
local;0.0;12;25
studi;0.0;22;2
acr;0.0;156;22
eastpark;0.0;1;21
wellesley;0.0;1;21
servic;0.0;5;8
poehl;0.0;82;12
washington;-1.8093923306017388;339;5
sorghum;0.0;37;19
pipelin;0.0;36;24
eldb;0.0;1;21
wg;0.0;1;21
trend;0.0;15;7
dauster;0.0;43;6
feder;-0.9261468090404665;136;15
befor;0.0;14;11
loan;-0.5810524853976629;237;22
non-memb;0.0;30;7
price;-2.604102402465273;1441;14
london;-1.6725803744182186;284;17
hog;0.0;15;16
own;-0.6839884329677817;37;10
load;0.0;24;18
split;0.0;7;21
increas;-2.458549898894021;642;12
face;0.0;12;25
qtly;0.0;17;21
frazier;0.0;24;22
common;-0.15841057013179086;27;10
ceil;0.0;17;23
three-for-two;0.0;2;21
next;-0.30463609734923813;11;15
data;-0.5982695885852573;28;15
vs;-1.1235630926947453;345;8
date;0.0;1;21
commod;-1.8160809876792565;223;7
vsh;0.0;1;21
bundesbank;-0.3893772362904818;38;3
grade;0.0;54;2
franc;-0.35142028799241903;89;3
anglo;0.0;2;21
intervent;-1.1941621189051386;131;17
uk;-0.7687384658098743;100;11
payment;-0.6754645824509031;128;22
previous;0.0;15;16
pari;-0.2085081233659472;131;4
conserv;0.0;52;22
herrington;0.0;40;24
sunflow;0.0;26;19
us;-2.7624485507483434;2659;5
surplu;-0.2663844632679204;200;3
employ;0.0;23;25
guesstim;0.0;20;16
up;-2.7347943527876284;721;4
field;0.0;67;24
revis;-1.2743347725969247;155;3
norwegian;0.0;17;18
part;-0.6899437584583995;50;19
keep;0.0;14;23
oilse;-0.6108643020548935;40;1
toronto;0.0;19;2
natur;-0.2663844632679204;120;24
crop;-1.5601388404363838;357;19
payout;0.0;9;21
mth;0.0;8;8
th;-0.5004024235381879;45;8
drought;0.0;34;19
ghana;0.0;19;7
amount;-0.47413931305783735;22;13
probabl;0.0;9;15
commit;0.0;24;13
texa;0.0;36;24
soviet;-1.4408294066239773;269;9
st;-1.0422943457157994;37;2
follow;0.0;11;14
overnight;0.0;16;11
stg;-0.1990073303996641;299;11
index;0.0;70;14
however;0.0;14;11
canada;-0.5982695885852573;42;13
billion;-1.646431385369308;2085;3
white;0.0;68;17
lake;0.0;13;25
nation;-1.8152025677349353;410;4
continu;-1.4519270593453175;188;12
palm;0.0;148;1
qtr;-0.6396406526889704;74;8
warship;0.0;11;23
due;-0.5253213195155949;32;19
foreign;-1.7599225836251862;555;3
vishai;0.0;3;21
raid;0.0;12;23
result;-0.5341593666871499;31;2
trade;-2.4377722124790564;1681;5
explor;0.0;103;24
saudi;0.0;31;23
well;0.0;61;24
rd;-0.6931471805599453;10;20
reach;-0.6615632381579821;48;19
cyclop;0.0;18;10
rais;-0.7748213861265619;65;24
versu;0.0;12;16
reserv;-1.5497128956463921;532;3
ton;0.0;144;2
feed;-0.5146531654289292;38;9
four-week;0.0;20;13
four;0.0;4;8
rain;0.0;92;19
includ;-1.9474185279503216;197;6
dry;0.0;34;19
domest;-0.9054614012765552;205;12
feet;-0.6751425885789244;148;24
suppli;-1.9254089355053998;183;3
accord;-0.8814824234432187;128;4
quarterli;0.0;7;21
malaysian;-0.6869615765973234;36;1
exxon;0.0;36;24
months;0.0;10;14
flour;0.0;4;8
discontinu;0.0;14;8
grain;-1.6723494008367208;533;19
grow;0.0;82;12
expens;0.0;6;8
operations;0.0;6;8
harvest;0.0;171;19
out;-1.0831868215130975;42;7
shell;-0.40294135786694235;36;24
via;0.0;22;15
offshor;0.0;34;24
accept;-0.6785008770139085;41;16
tin;0.0;24;7
city;-0.5982695885852573;7;8
dealer;-0.9308988593637254;200;4
expect;-2.494923929579624;711;12
open;-0.6925525323607232;29;15
cover;0.0;23;16
farmer;-0.6734317665876387;192;22
oper;-1.8407173385923272;236;8
weather;0.0;63;19
wind;0.0;13;18
form;0.0;9;16
iranian;0.0;38;23
provid;-0.5623351446188083;32;11
monei;-1.4402553820713893;314;11
present;0.0;16;7
record;-1.3309730686797108;178;19
gencorp;0.0;20;10
tax;-1.2058974799019049;411;5
asc;0.0;9;8
poultri;0.0;13;16
canadian;-0.9105819913171661;43;13
algeria;0.0;18;16
provis;0.0;38;5
ask;-1.0275626644880291;101;4
citi;0.0;17;2
durum;0.0;12;16
cuba;0.0;23;17
budget;-0.8626673922323913;165;12
ship;-1.1578668547652993;177;18
issu;-1.3475689613742445;119;5
cargo;-1.02260054585616;73;17
miner;-0.5750398244780919;42;2
paid;-0.6172417697303416;13;16
southern;0.0;27;19
indic;0.0;8;15
acreag;0.0;78;22
union;-1.192312915465278;193;25
india;-0.524137206754352;101;6
forc;0.0;12;25
institut;-0.535959889216217;88;12
want;0.0;15;7
norwai;0.0;11;18
balanc;0.0;71;3
opec;0.0;70;23
apr;0.0;18;1
bueno;-0.47003284349183316;67;19
lockout;0.0;13;25
damag;0.0;26;19
point;0.0;50;4
rapese;0.0;24;1
fob;0.0;27;13
fall;-1.9814437020439668;453;12
soybean;-1.53568457128975;662;22
attack;0.0;29;23
shearson;0.0;18;10
secretari;0.0;48;5
sector;-0.9439033749542703;101;12
ten;0.0;2;21
commiss;-1.0857308417878977;156;5
grant;0.0;8;20
kenya;0.0;37;6
show;-1.624580842875494;218;3
mln;-2.827038887331902;3288;3
three;-2.034336135233988;232;12
offici;-2.568208097932143;767;4
avg;0.0;12;8
enrol;0.0;53;22
korea;-0.6220491286465615;51;3
custom;0.0;40;15
work;-0.6923025066041153;73;7
awb;0.0;40;9
compani;-1.5778551491688517;400;24
figur;-1.4651985482086929;178;3
pact;0.0;68;7
market;-2.634821356356959;1344;4
dlr;-2.6320500359136654;1752;3
window;0.0;15;15
program;-1.1762663727980665;308;22
food;-0.9385135526742272;59;1
contain;-0.6655035440134902;47;2
properti;-0.22863187358286127;33;2
west;-1.1382986849100813;227;12
yard;0.0;11;18
bonu;0.0;34;16
div;0.0;23;21
excess;0.0;8;15
monetari;-0.6636143964660061;153;12
recent;-1.0754787424657364;126;4
coast;-0.6730116670092565;25;7
coffe;0.0;471;6
share;-0.961096197000795;181;10
order;0.0;15;18
fix;0.0;10;18
rule;-0.46922034844159877;84;7
meat;0.0;42;5
york;-1.3558559012495217;112;15
africa;0.0;45;18
coverag;0.0;19;16
baker;0.0;96;4
meal;0.0;22;1
wheat;-1.577561825362429;799;9
profit;0.0;63;8
rice;-0.6929932791588755;57;22
provinc;0.0;26;19
origin;0.0;20;7
particip;0.0;15;7
term;-1.176971649739989;118;12
yr;0.0;5;8
